Ticker,Model,Year,S0,Probability Up,Predicted,Actual,Actual Return (%),APE (%),VaR (%),ES (%),Lower CI,Upper CI
AAPL,GBM,2022,128.81675720214844,0.8188,173.28572302690878,173.44943237304688,34.64819029783342,0.09438448076670153,-18.68383225876943,-27.427350431464507,104.74885036531273,264.6399359139506
AAPL,GBM,2023,173.44943237304688,0.8316,236.02149470797238,127.6515121459961,-26.40419146979436,84.89518121652381,-17.737918587828027,-26.932473994405953,142.683113267666,364.53144441901185
AAPL,GBM,2024,127.6515121459961,0.7599,162.72287166539655,190.21102905273438,49.00805000663716,14.451400386313543,-23.574904406145695,-31.715172537042868,97.55779018457805,249.32692835466045
AAPL,GBM,2025,190.21102905273438,0.8048,252.44250136745515,248.61578369140625,30.70524087353508,1.5392094657991646,-19.404895639767954,-28.172684865372727,153.30077736972257,387.1000397117102
AAPL,Historical Bootstrap,2016,24.403898239135742,0.8268,36.031639593187755,23.66843605041504,-3.013707816324468,52.23498298087136,-21.55178356924884,-31.30741462435932,19.14442290817748,60.330019846984136
AAPL,Historical Bootstrap,2017,23.66843605041504,0.7589,31.755682738005376,26.622358322143555,12.480428641066535,19.282004823712782,-28.57468522201009,-37.886941829346426,16.905254952036184,52.35171028371961
AAPL,Historical Bootstrap,2018,26.622358322143555,0.7687,35.62280401688038,39.52470397949219,48.464322736640916,9.872053601302996,-26.42966708722783,-35.87636187539039,19.58615764683212,57.78017915696191
AAPL,Historical Bootstrap,2019,39.52470397949219,0.7273,50.31677782161062,37.39424133300781,-5.3902051931616946,34.557557602314866,-27.70185509384639,-36.353985212815296,28.575627756821525,79.99156764051064
AAPL,Historical Bootstrap,2020,37.39424133300781,0.8381,50.02436251118609,70.65934753417969,88.95783151457827,29.20347518495262,-16.437527725165484,-24.773894356477758,31.247552546279362,73.74957350757902
AAPL,Historical Bootstrap,2021,70.65934753417969,0.8306,93.20284975960878,128.81675720214844,82.30674595436443,27.646952318984226,-16.83265447803547,-25.566176742373298,58.765503707316945,137.21921990100222
AAPL,Historical Bootstrap,2022,128.81675720214844,0.8163,173.04400430023958,173.44943237304688,34.64819029783342,0.23374424883404699,-19.372300618628216,-28.353727342038788,103.86198774977983,266.8298517599657
AAPL,Historical Bootstrap,2023,173.44943237304688,0.8202,234.932427299503,127.6515121459961,-26.40419146979436,84.04202453223493,-19.204784462796557,-28.018140915831975,140.13884273385915,359.7364136259219
AAPL,Historical Bootstrap,2024,127.6515121459961,0.7572,163.5738253259531,190.21102905273438,49.00805000663716,14.00402692705918,-24.53566432661087,-32.80039346157362,96.33136561801159,253.04029313296422
AAPL,Historical Bootstrap,2025,190.21102905273438,0.8051,252.2990421136532,248.61578369140625,30.70524087353508,1.4815062694566434,-20.737193406487034,-29.357875798197053,150.7666000775996,387.16741788687807
AAPL,Jump Diffusion,2016,24.403898239135742,0.8264,38.01911863279169,23.66843605041504,-3.013707816324468,60.632153944641395,-23.655624892558055,-34.14168204308676,18.63100361252421,67.63634616628933
AAPL,Jump Diffusion,2017,23.66843605041504,0.7451,32.70534173544793,26.622358322143555,12.480428641066535,22.84915310543605,-30.75343789706771,-40.71901945193156,16.389578268443465,56.81777549205082
AAPL,Jump Diffusion,2018,26.622358322143555,0.7473,35.96953938499729,39.52470397949219,48.464322736640916,8.9947911977773,-30.744540435590356,-39.912789436098564,18.437436602884375,61.04404522488987
AAPL,Jump Diffusion,2019,39.52470397949219,0.7077,50.67001195252553,37.39424133300781,-5.3902051931616946,35.502179336365415,-31.75725299321483,-40.557852295443524,26.972743741905603,83.6166187544701
AAPL,Jump Diffusion,2020,37.39424133300781,0.8772,54.467706993562096,70.65934753417969,88.95783151457827,22.915072252521565,-13.53273318824752,-22.86534701856121,32.33377842564249,85.1082927141497
AAPL,Jump Diffusion,2021,70.65934753417969,0.8244,96.09079244747245,128.81675720214844,82.30674595436443,25.405052467917717,-17.377298011775526,-26.518613086191444,58.38066213998912,146.86000323435476
AAPL,Jump Diffusion,2022,128.81675720214844,0.7935,175.63406525392634,173.44943237304688,34.64819029783342,1.2595214933773071,-23.019095720261554,-32.32939226909794,99.16430455804897,279.6024087734721
AAPL,Jump Diffusion,2023,173.44943237304688,0.8026,238.89640640387125,127.6515121459961,-26.40419146979436,87.14733761292499,-21.832854268418703,-31.00329426876911,135.5804705736401,384.65180103795655
AAPL,Jump Diffusion,2024,127.6515121459961,0.7568,167.93613261251207,190.21102905273438,49.00805000663716,11.710622959747925,-26.53720787292289,-35.72452639684392,93.7763650148837,271.0098631642124
AAPL,Jump Diffusion,2025,190.21102905273438,0.8006,260.5831502994925,248.61578369140625,30.70524087353508,4.813598891589569,-22.034278822595954,-31.567557141927743,148.29940055992589,418.5850727730728
KO,GARCH,2016,29.446060180664062,0.7498,33.62453118494199,30.95953941345215,5.139836105415289,8.607982618539495,-15.473797041426703,-21.995732718041257,24.88963659161174,44.120463183032754
KO,GARCH,2017,30.95953941345215,0.7473,35.38925261224825,30.848989486694336,-0.3570787190386228,14.717704537817038,-15.860814792845993,-22.390121082517002,26.049104206366344,46.72533072088555
