Ticker,Model,Strategy,Year,Probability Up,Expected Return (%),Decision,Predicted,Actual,Actual Return (%),VaR (%),ES (%),Strategy Return (%)
KO,Jump Diffusion,Probability,2024,0.6222,9.189212890749317,HOLD,62.62547255366072,54.81157684326172,-4.434526578806139,-24.481669793931413,-30.665463809374206,0.0
KO,Jump Diffusion,Probability,2025,0.5861,6.670788580580591,HOLD,58.46794125215818,59.6774787902832,8.877507685896243,-25.831241178428215,-31.882469110715434,0.0
KO,Jump Diffusion,Probability + VaR,2016,0.7233,15.559419610371952,BUY,34.02769624289623,30.95953941345215,5.139836105415289,-19.694892094847177,-26.404880871370008,5.139836105415289
KO,Jump Diffusion,Probability + VaR,2017,0.72,15.727024313798196,BUY,35.8285537044457,30.848989486694336,-0.3570787190386228,-20.646032534994198,-27.376790879829038,-0.3570787190386228
KO,Jump Diffusion,Probability + VaR,2018,0.6735,12.693252894456874,HOLD,34.76472973762486,35.28571701049805,14.382083814179206,-22.983070669061327,-29.434950277330252,0.0
KO,Jump Diffusion,Probability + VaR,2019,0.6604,11.644831135504234,HOLD,39.39467917132244,37.67578887939453,6.77348250620896,-23.19015387612638,-29.51591511718047,0.0
KO,Jump Diffusion,Probability + VaR,2020,0.7268,12.251010387590545,BUY,42.29145368861584,45.4367790222168,20.59940978984217,-16.23234418985098,-22.03791849484186,20.59940978984217
KO,Jump Diffusion,Probability + VaR,2021,0.6439,7.2287915636606055,HOLD,48.721309070973916,46.558677673339844,2.46914212509316,-19.07759551977419,-24.593131815601826,0.0
KO,Jump Diffusion,Probability + VaR,2022,0.6403,9.472747762818342,HOLD,50.96906377103895,51.85356140136719,11.372495939804727,-23.097797498544157,-29.590283754227308,0.0
KO,Jump Diffusion,Probability + VaR,2023,0.6465,9.769385803981494,HOLD,56.91933586777118,57.35499954223633,10.609566618357844,-23.024000752948602,-29.384796132465762,0.0
KO,Jump Diffusion,Probability + VaR,2024,0.6222,9.189212890749317,HOLD,62.62547255366072,54.81157684326172,-4.434526578806139,-24.481669793931413,-30.665463809374206,0.0
KO,Jump Diffusion,Probability + VaR,2025,0.5861,6.670788580580591,HOLD,58.46794125215818,59.6774787902832,8.877507685896243,-25.831241178428215,-31.882469110715434,0.0
NVDA,GARCH,Expected Return,2016,0.6732,40.593378020520696,BUY,0.6755594115722284,0.8030001521110535,67.11558154972793,-44.63375778886151,-54.66054582182443,67.11558154972793
NVDA,GARCH,Expected Return,2017,0.6788,40.41176705872138,BUY,1.1275067030633508,2.625490427017212,226.9601406817805,-43.90650162046899,-54.17072360494012,226.9601406817805
NVDA,GARCH,Expected Return,2018,0.7038,57.39235759222425,BUY,4.132321281440546,4.778075695037842,81.98793055460331,-47.13836893487039,-59.25224961678597,81.98793055460331
NVDA,GARCH,Expected Return,2019,0.7478,48.43705264557456,BUY,7.092434734888724,3.3057000637054443,-30.81524289917589,-36.20808056740848,-46.650569054277625,-30.81524289917589
NVDA,GARCH,Expected Return,2020,0.8028,60.06399715403346,BUY,5.291235655890365,5.849206924438477,76.94306233826761,-29.696011334925952,-41.30890376834622,76.94306233826761
NVDA,GARCH,Expected Return,2021,0.7895,55.34046522236845,BUY,9.08618524824172,13.002532005310059,122.29564064462124,-29.45117967304648,-40.78799102781789,122.29564064462124
NVDA,GARCH,Expected Return,2022,0.8473,71.47031090109235,BUY,22.295482054519194,29.318378448486328,125.48207100365605,-24.59490249569267,-36.80163471140812,125.48207100365605
NVDA,GARCH,Expected Return,2023,0.8961,86.33128599245607,BUY,54.62931159519967,14.581599235534668,-50.264646248580306,-14.431263732550537,-27.441252712028053,-50.264646248580306
NVDA,GARCH,Expected Return,2024,0.8455,83.82353876954582,BUY,26.804411723952867,49.43413543701172,239.01724110304082,-26.470741917888276,-39.949484241109765,239.01724110304082
NVDA,GARCH,Expected Return,2025,0.8949,103.05651890912613,BUY,100.37923457121872,134.08973693847656,171.24928099396382,-18.05576824764071,-31.12960794522321,171.24928099396382
NVDA,GARCH,Probability,2016,0.6732,40.593378020520696,HOLD,0.6755594115722284,0.8030001521110535,67.11558154972793,-44.63375778886151,-54.66054582182443,0.0
NVDA,GARCH,Probability,2017,0.6788,40.41176705872138,HOLD,1.1275067030633508,2.625490427017212,226.9601406817805,-43.90650162046899,-54.17072360494012,0.0
NVDA,GARCH,Probability,2018,0.7038,57.39235759222425,BUY,4.132321281440546,4.778075695037842,81.98793055460331,-47.13836893487039,-59.25224961678597,81.98793055460331
NVDA,GARCH,Probability,2019,0.7478,48.43705264557456,BUY,7.092434734888724,3.3057000637054443,-30.81524289917589,-36.20808056740848,-46.650569054277625,-30.81524289917589
NVDA,GARCH,Probability,2020,0.8028,60.06399715403346,BUY,5.291235655890365,5.849206924438477,76.94306233826761,-29.696011334925952,-41.30890376834622,76.94306233826761
NVDA,GARCH,Probability,2021,0.7895,55.34046522236845,BUY,9.08618524824172,13.002532005310059,122.29564064462124,-29.45117967304648,-40.78799102781789,122.29564064462124
NVDA,GARCH,Probability,2022,0.8473,71.47031090109235,BUY,22.295482054519194,29.318378448486328,125.48207100365605,-24.59490249569267,-36.80163471140812,125.48207100365605
NVDA,GARCH,Probability,2023,0.8961,86.33128599245607,BUY,54.62931159519967,14.581599235534668,-50.264646248580306,-14.431263732550537,-27.441252712028053,-50.264646248580306
NVDA,GARCH,Probability,2024,0.8455,83.82353876954582,BUY,26.804411723952867,49.43413543701172,239.01724110304082,-26.470741917888276,-39.949484241109765,239.01724110304082
NVDA,GARCH,Probability,2025,0.8949,103.05651890912613,BUY,100.37923457121872,134.08973693847656,171.24928099396382,-18.05576824764071,-31.12960794522321,171.24928099396382
NVDA,GARCH,Probability + VaR,2016,0.6732,40.593378020520696,HOLD,0.6755594115722284,0.8030001521110535,67.11558154972793,-44.63375778886151,-54.66054582182443,0.0
NVDA,GARCH,Probability + VaR,2017,0.6788,40.41176705872138,HOLD,1.1275067030633508,2.625490427017212,226.9601406817805,-43.90650162046899,-54.17072360494012,0.0
NVDA,GARCH,Probability + VaR,2018,0.7038,57.39235759222425,HOLD,4.132321281440546,4.778075695037842,81.98793055460331,-47.13836893487039,-59.25224961678597,0.0
NVDA,GARCH,Probability + VaR,2019,0.7478,48.43705264557456,HOLD,7.092434734888724,3.3057000637054443,-30.81524289917589,-36.20808056740848,-46.650569054277625,0.0
NVDA,GARCH,Probability + VaR,2020,0.8028,60.06399715403346,HOLD,5.291235655890365,5.849206924438477,76.94306233826761,-29.696011334925952,-41.30890376834622,0.0
NVDA,GARCH,Probability + VaR,2021,0.7895,55.34046522236845,HOLD,9.08618524824172,13.002532005310059,122.29564064462124,-29.45117967304648,-40.78799102781789,0.0
NVDA,GARCH,Probability + VaR,2022,0.8473,71.47031090109235,BUY,22.295482054519194,29.318378448486328,125.48207100365605,-24.59490249569267,-36.80163471140812,125.48207100365605
NVDA,GARCH,Probability + VaR,2023,0.8961,86.33128599245607,BUY,54.62931159519967,14.581599235534668,-50.264646248580306,-14.431263732550537,-27.441252712028053,-50.264646248580306
NVDA,GARCH,Probability + VaR,2024,0.8455,83.82353876954582,HOLD,26.804411723952867,49.43413543701172,239.01724110304082,-26.470741917888276,-39.949484241109765,0.0
NVDA,GARCH,Probability + VaR,2025,0.8949,103.05651890912613,BUY,100.37923457121872,134.08973693847656,171.24928099396382,-18.05576824764071,-31.12960794522321,171.24928099396382
NVDA,GBM,Expected Return,2016,0.5854,25.55109912224322,BUY,0.6032803809073385,0.8030001521110535,67.11558154972793,-49.462592463337515,-58.71239644452415,67.11558154972793
NVDA,GBM,Expected Return,2017,0.5892,25.50625313856345,BUY,1.0078154036115483,2.625490427017212,226.9601406817805,-50.205572650857434,-58.73305353000289,226.9601406817805
NVDA,GBM,Expected Return,2018,0.6316,31.50632663112059,BUY,3.4526860166220574,4.778075695037842,81.98793055460331,-47.13430535221584,-56.42339235253693,81.98793055460331
NVDA,GBM,Expected Return,2019,0.6511,35.340687802500106,BUY,6.466680509388302,3.3057000637054443,-30.81524289917589,-44.89905408953599,-53.9421688223002,-30.81524289917589
NVDA,GBM,Expected Return,2020,0.7458,45.726724380118675,BUY,4.81728842066944,5.849206924438477,76.94306233826761,-34.61280592177306,-44.193420846429895,76.94306233826761
NVDA,GBM,Expected Return,2021,0.7409,41.23706193708057,BUY,8.261248006697176,13.002532005310059,122.29564064462124,-32.710919404581965,-42.4861671324665,122.29564064462124
NVDA,GBM,Expected Return,2022,0.7937,55.70490163640479,BUY,20.24557966911008,29.318378448486328,125.48207100365605,-28.49649003308654,-39.277148726715794,125.48207100365605
NVDA,GBM,Expected Return,2023,0.8636,70.62454401135567,BUY,50.02434953925337,14.581599235534668,-50.264646248580306,-20.210752332676336,-32.74630869180501,-50.264646248580306
NVDA,GBM,Expected Return,2024,0.803,61.72162906689916,BUY,23.58159982771318,49.43413543701172,239.01724110304082,-28.61954566717719,-39.62015104965316,239.01724110304082
NVDA,GBM,Expected Return,2025,0.8535,80.88617796339996,BUY,89.41951820126118,134.08973693847656,171.24928099396382,-23.94794656865566,-36.56377670978607,171.24928099396382
NVDA,GBM,Probability,2016,0.5854,25.55109912224322,HOLD,0.6032803809073385,0.8030001521110535,67.11558154972793,-49.462592463337515,-58.71239644452415,0.0
NVDA,GBM,Probability,2017,0.5892,25.50625313856345,HOLD,1.0078154036115483,2.625490427017212,226.9601406817805,-50.205572650857434,-58.73305353000289,0.0
NVDA,GBM,Probability,2018,0.6316,31.50632663112059,HOLD,3.4526860166220574,4.778075695037842,81.98793055460331,-47.13430535221584,-56.42339235253693,0.0
NVDA,GBM,Probability,2019,0.6511,35.340687802500106,HOLD,6.466680509388302,3.3057000637054443,-30.81524289917589,-44.89905408953599,-53.9421688223002,0.0
NVDA,GBM,Probability,2020,0.7458,45.726724380118675,BUY,4.81728842066944,5.849206924438477,76.94306233826761,-34.61280592177306,-44.193420846429895,76.94306233826761
NVDA,GBM,Probability,2021,0.7409,41.23706193708057,BUY,8.261248006697176,13.002532005310059,122.29564064462124,-32.710919404581965,-42.4861671324665,122.29564064462124
NVDA,GBM,Probability,2022,0.7937,55.70490163640479,BUY,20.24557966911008,29.318378448486328,125.48207100365605,-28.49649003308654,-39.277148726715794,125.48207100365605
NVDA,GBM,Probability,2023,0.8636,70.62454401135567,BUY,50.02434953925337,14.581599235534668,-50.264646248580306,-20.210752332676336,-32.74630869180501,-50.264646248580306
NVDA,GBM,Probability,2024,0.803,61.72162906689916,BUY,23.58159982771318,49.43413543701172,239.01724110304082,-28.61954566717719,-39.62015104965316,239.01724110304082
NVDA,GBM,Probability,2025,0.8535,80.88617796339996,BUY,89.41951820126118,134.08973693847656,171.24928099396382,-23.94794656865566,-36.56377670978607,171.24928099396382
NVDA,GBM,Probability + VaR,2016,0.5854,25.55109912224322,HOLD,0.6032803809073385,0.8030001521110535,67.11558154972793,-49.462592463337515,-58.71239644452415,0.0
NVDA,GBM,Probability + VaR,2017,0.5892,25.50625313856345,HOLD,1.0078154036115483,2.625490427017212,226.9601406817805,-50.205572650857434,-58.73305353000289,0.0
NVDA,GBM,Probability + VaR,2018,0.6316,31.50632663112059,HOLD,3.4526860166220574,4.778075695037842,81.98793055460331,-47.13430535221584,-56.42339235253693,0.0
NVDA,GBM,Probability + VaR,2019,0.6511,35.340687802500106,HOLD,6.466680509388302,3.3057000637054443,-30.81524289917589,-44.89905408953599,-53.9421688223002,0.0
NVDA,GBM,Probability + VaR,2020,0.7458,45.726724380118675,HOLD,4.81728842066944,5.849206924438477,76.94306233826761,-34.61280592177306,-44.193420846429895,0.0
NVDA,GBM,Probability + VaR,2021,0.7409,41.23706193708057,HOLD,8.261248006697176,13.002532005310059,122.29564064462124,-32.710919404581965,-42.4861671324665,0.0
NVDA,GBM,Probability + VaR,2022,0.7937,55.70490163640479,HOLD,20.24557966911008,29.318378448486328,125.48207100365605,-28.49649003308654,-39.277148726715794,0.0
NVDA,GBM,Probability + VaR,2023,0.8636,70.62454401135567,BUY,50.02434953925337,14.581599235534668,-50.264646248580306,-20.210752332676336,-32.74630869180501,-50.264646248580306
NVDA,GBM,Probability + VaR,2024,0.803,61.72162906689916,HOLD,23.58159982771318,49.43413543701172,239.01724110304082,-28.61954566717719,-39.62015104965316,0.0
NVDA,GBM,Probability + VaR,2025,0.8535,80.88617796339996,BUY,89.41951820126118,134.08973693847656,171.24928099396382,-23.94794656865566,-36.56377670978607,171.24928099396382
NVDA,Historical Bootstrap,Expected Return,2016,0.5892,25.902087552309954,BUY,0.6049669008602906,0.8030001521110535,67.11558154972793,-49.9924417994986,-58.539834812112645,67.11558154972793
NVDA,Historical Bootstrap,Expected Return,2017,0.5888,24.59155748187786,BUY,1.0004703960970098,2.625490427017212,226.9601406817805,-51.12705635987771,-60.06094841888069,226.9601406817805
NVDA,Historical Bootstrap,Expected Return,2018,0.634,32.22966647131755,BUY,3.47167723488123,4.778075695037842,81.98793055460331,-47.518104045142856,-56.461632340324805,81.98793055460331
NVDA,Historical Bootstrap,Expected Return,2019,0.6499,34.661713437403044,BUY,6.434238600274062,3.3057000637054443,-30.81524289917589,-44.6373116586585,-54.63658310582345,-30.81524289917589
NVDA,Historical Bootstrap,Expected Return,2020,0.7418,44.63686645626558,BUY,4.78126098658633,5.849206924438477,76.94306233826761,-34.661754547088734,-44.457749590541965,76.94306233826761
NVDA,Historical Bootstrap,Expected Return,2021,0.7388,41.00376027511876,BUY,8.247601709730876,13.002532005310059,122.29564064462124,-32.557207395458754,-43.08522964133882,122.29564064462124
NVDA,Historical Bootstrap,Expected Return,2022,0.8014,56.33577116834228,BUY,20.327608681912,29.318378448486328,125.48207100365605,-27.84579653605208,-38.2471510223652,125.48207100365605
NVDA,Historical Bootstrap,Expected Return,2023,0.8652,69.28287110789645,BUY,49.6309927998764,14.581599235534668,-50.264646248580306,-19.81544169566422,-31.959879477369057,-50.264646248580306
NVDA,Historical Bootstrap,Expected Return,2024,0.8094,63.17319788201633,BUY,23.793261774961564,49.43413543701172,239.01724110304082,-29.00904556759168,-40.69895218979584,239.01724110304082
NVDA,Historical Bootstrap,Expected Return,2025,0.8584,81.50920783765217,BUY,89.72750763311207,134.08973693847656,171.24928099396382,-22.55654362020473,-35.43310814955197,171.24928099396382
NVDA,Historical Bootstrap,Probability,2016,0.5892,25.902087552309954,HOLD,0.6049669008602906,0.8030001521110535,67.11558154972793,-49.9924417994986,-58.539834812112645,0.0
NVDA,Historical Bootstrap,Probability,2017,0.5888,24.59155748187786,HOLD,1.0004703960970098,2.625490427017212,226.9601406817805,-51.12705635987771,-60.06094841888069,0.0
NVDA,Historical Bootstrap,Probability,2018,0.634,32.22966647131755,HOLD,3.47167723488123,4.778075695037842,81.98793055460331,-47.518104045142856,-56.461632340324805,0.0
NVDA,Historical Bootstrap,Probability,2019,0.6499,34.661713437403044,HOLD,6.434238600274062,3.3057000637054443,-30.81524289917589,-44.6373116586585,-54.63658310582345,0.0
NVDA,Historical Bootstrap,Probability,2020,0.7418,44.63686645626558,BUY,4.78126098658633,5.849206924438477,76.94306233826761,-34.661754547088734,-44.457749590541965,76.94306233826761
NVDA,Historical Bootstrap,Probability,2021,0.7388,41.00376027511876,BUY,8.247601709730876,13.002532005310059,122.29564064462124,-32.557207395458754,-43.08522964133882,122.29564064462124
NVDA,Historical Bootstrap,Probability,2022,0.8014,56.33577116834228,BUY,20.327608681912,29.318378448486328,125.48207100365605,-27.84579653605208,-38.2471510223652,125.48207100365605
NVDA,Historical Bootstrap,Probability,2023,0.8652,69.28287110789645,BUY,49.6309927998764,14.581599235534668,-50.264646248580306,-19.81544169566422,-31.959879477369057,-50.264646248580306
NVDA,Historical Bootstrap,Probability,2024,0.8094,63.17319788201633,BUY,23.793261774961564,49.43413543701172,239.01724110304082,-29.00904556759168,-40.69895218979584,239.01724110304082
NVDA,Historical Bootstrap,Probability,2025,0.8584,81.50920783765217,BUY,89.72750763311207,134.08973693847656,171.24928099396382,-22.55654362020473,-35.43310814955197,171.24928099396382
NVDA,Historical Bootstrap,Probability + VaR,2016,0.5892,25.902087552309954,HOLD,0.6049669008602906,0.8030001521110535,67.11558154972793,-49.9924417994986,-58.539834812112645,0.0
NVDA,Historical Bootstrap,Probability + VaR,2017,0.5888,24.59155748187786,HOLD,1.0004703960970098,2.625490427017212,226.9601406817805,-51.12705635987771,-60.06094841888069,0.0
NVDA,Historical Bootstrap,Probability + VaR,2018,0.634,32.22966647131755,HOLD,3.47167723488123,4.778075695037842,81.98793055460331,-47.518104045142856,-56.461632340324805,0.0
NVDA,Historical Bootstrap,Probability + VaR,2019,0.6499,34.661713437403044,HOLD,6.434238600274062,3.3057000637054443,-30.81524289917589,-44.6373116586585,-54.63658310582345,0.0
NVDA,Historical Bootstrap,Probability + VaR,2020,0.7418,44.63686645626558,HOLD,4.78126098658633,5.849206924438477,76.94306233826761,-34.661754547088734,-44.457749590541965,0.0
NVDA,Historical Bootstrap,Probability + VaR,2021,0.7388,41.00376027511876,HOLD,8.247601709730876,13.002532005310059,122.29564064462124,-32.557207395458754,-43.08522964133882,0.0
NVDA,Historical Bootstrap,Probability + VaR,2022,0.8014,56.33577116834228,HOLD,20.327608681912,29.318378448486328,125.48207100365605,-27.84579653605208,-38.2471510223652,0.0
NVDA,Historical Bootstrap,Probability + VaR,2023,0.8652,69.28287110789645,BUY,49.6309927998764,14.581599235534668,-50.264646248580306,-19.81544169566422,-31.959879477369057,-50.264646248580306
NVDA,Historical Bootstrap,Probability + VaR,2024,0.8094,63.17319788201633,HOLD,23.793261774961564,49.43413543701172,239.01724110304082,-29.00904556759168,-40.69895218979584,0.0
NVDA,Historical Bootstrap,Probability + VaR,2025,0.8584,81.50920783765217,BUY,89.72750763311207,134.08973693847656,171.24928099396382,-22.55654362020473,-35.43310814955197,171.24928099396382
NVDA,Jump Diffusion,Expected Return,2016,0.5641,26.891866285046323,BUY,0.6097228456116607,0.8030001521110535,67.11558154972793,-55.03672493567979,-63.623911302513335,67.11558154972793
NVDA,Jump Diffusion,Expected Return,2017,0.5767,27.07979615134078,BUY,1.0204509563976831,2.625490427017212,226.9601406817805,-54.126364920856375,-62.80557384971011,226.9601406817805
NVDA,Jump Diffusion,Expected Return,2018,0.6262,38.63742314846345,BUY,3.639912273026252,4.778075695037842,81.98793055460331,-51.06990140000479,-60.66576326158783,81.98793055460331
NVDA,Jump Diffusion,Expected Return,2019,0.6754,47.74419544971199,BUY,7.0593294936118935,3.3057000637054443,-30.81524289917589,-48.07804152394975,-57.735329831832246,-30.81524289917589
NVDA,Jump Diffusion,Expected Return,2020,0.7536,56.304087196451526,BUY,5.166944310027311,5.849206924438477,76.94306233826761,-36.23881768289855,-47.43775816094432,76.94306233826761
NVDA,Jump Diffusion,Expected Return,2021,0.7637,54.88783185677505,BUY,9.059709786079111,13.002532005310059,122.29564064462124,-33.33444520954478,-43.92807301470065,122.29564064462124
NVDA,Jump Diffusion,Expected Return,2022,0.8117,72.51821162851407,BUY,22.43173568198608,29.318378448486328,125.48207100365605,-28.972170584751193,-41.2743446494881,125.48207100365605
NVDA,Jump Diffusion,Expected Return,2023,0.8741,89.3909899126866,BUY,55.52636716993602,14.581599235534668,-50.264646248580306,-20.09744991493808,-31.911976658053405,-50.264646248580306
NVDA,Jump Diffusion,Expected Return,2024,0.8261,79.81686905547078,BUY,26.220175203554902,49.43413543701172,239.01724110304082,-30.104280348709896,-41.896659058383996,239.01724110304082
NVDA,Jump Diffusion,Expected Return,2025,0.8718,109.9971672484511,BUY,103.81028407148733,134.08973693847656,171.24928099396382,-23.053981819544312,-37.0309556819006,171.24928099396382
NVDA,Jump Diffusion,Probability,2016,0.5641,26.891866285046323,HOLD,0.6097228456116607,0.8030001521110535,67.11558154972793,-55.03672493567979,-63.623911302513335,0.0
NVDA,Jump Diffusion,Probability,2017,0.5767,27.07979615134078,HOLD,1.0204509563976831,2.625490427017212,226.9601406817805,-54.126364920856375,-62.80557384971011,0.0
NVDA,Jump Diffusion,Probability,2018,0.6262,38.63742314846345,HOLD,3.639912273026252,4.778075695037842,81.98793055460331,-51.06990140000479,-60.66576326158783,0.0
NVDA,Jump Diffusion,Probability,2019,0.6754,47.74419544971199,HOLD,7.0593294936118935,3.3057000637054443,-30.81524289917589,-48.07804152394975,-57.735329831832246,0.0
NVDA,Jump Diffusion,Probability,2020,0.7536,56.304087196451526,BUY,5.166944310027311,5.849206924438477,76.94306233826761,-36.23881768289855,-47.43775816094432,76.94306233826761
NVDA,Jump Diffusion,Probability,2021,0.7637,54.88783185677505,BUY,9.059709786079111,13.002532005310059,122.29564064462124,-33.33444520954478,-43.92807301470065,122.29564064462124
NVDA,Jump Diffusion,Probability,2022,0.8117,72.51821162851407,BUY,22.43173568198608,29.318378448486328,125.48207100365605,-28.972170584751193,-41.2743446494881,125.48207100365605
NVDA,Jump Diffusion,Probability,2023,0.8741,89.3909899126866,BUY,55.52636716993602,14.581599235534668,-50.264646248580306,-20.09744991493808,-31.911976658053405,-50.264646248580306
NVDA,Jump Diffusion,Probability,2024,0.8261,79.81686905547078,BUY,26.220175203554902,49.43413543701172,239.01724110304082,-30.104280348709896,-41.896659058383996,239.01724110304082
NVDA,Jump Diffusion,Probability,2025,0.8718,109.9971672484511,BUY,103.81028407148733,134.08973693847656,171.24928099396382,-23.053981819544312,-37.0309556819006,171.24928099396382
NVDA,Jump Diffusion,Probability + VaR,2016,0.5641,26.891866285046323,HOLD,0.6097228456116607,0.8030001521110535,67.11558154972793,-55.03672493567979,-63.623911302513335,0.0
NVDA,Jump Diffusion,Probability + VaR,2017,0.5767,27.07979615134078,HOLD,1.0204509563976831,2.625490427017212,226.9601406817805,-54.126364920856375,-62.80557384971011,0.0
NVDA,Jump Diffusion,Probability + VaR,2018,0.6262,38.63742314846345,HOLD,3.639912273026252,4.778075695037842,81.98793055460331,-51.06990140000479,-60.66576326158783,0.0
NVDA,Jump Diffusion,Probability + VaR,2019,0.6754,47.74419544971199,HOLD,7.0593294936118935,3.3057000637054443,-30.81524289917589,-48.07804152394975,-57.735329831832246,0.0
NVDA,Jump Diffusion,Probability + VaR,2020,0.7536,56.304087196451526,HOLD,5.166944310027311,5.849206924438477,76.94306233826761,-36.23881768289855,-47.43775816094432,0.0
NVDA,Jump Diffusion,Probability + VaR,2021,0.7637,54.88783185677505,HOLD,9.059709786079111,13.002532005310059,122.29564064462124,-33.33444520954478,-43.92807301470065,0.0
NVDA,Jump Diffusion,Probability + VaR,2022,0.8117,72.51821162851407,HOLD,22.43173568198608,29.318378448486328,125.48207100365605,-28.972170584751193,-41.2743446494881,0.0
NVDA,Jump Diffusion,Probability + VaR,2023,0.8741,89.3909899126866,BUY,55.52636716993602,14.581599235534668,-50.264646248580306,-20.09744991493808,-31.911976658053405,-50.264646248580306
NVDA,Jump Diffusion,Probability + VaR,2024,0.8261,79.81686905547078,HOLD,26.220175203554902,49.43413543701172,239.01724110304082,-30.104280348709896,-41.896659058383996,0.0
NVDA,Jump Diffusion,Probability + VaR,2025,0.8718,109.9971672484511,BUY,103.81028407148733,134.08973693847656,171.24928099396382,-23.053981819544312,-37.0309556819006,171.24928099396382
SPY,GARCH,Expected Return,2016,0.7159,11.710886301080663,BUY,189.66129251139392,171.87428283691406,1.2343014952343556,-17.611204141629447,-24.89414390677009,1.2343014952343556
SPY,GARCH,Expected Return,2017,0.6987,11.218396462380237,BUY,191.15582130243183,192.4955291748047,11.997866113255267,-18.99589417794018,-26.228968919893113,11.997866113255267
SPY,GARCH,Expected Return,2018,0.6979,11.410866459549288,BUY,214.4609369495444,234.2774658203125,21.705406263002473,-18.75336291762953,-25.857936015477012,21.705406263002473
SPY,GARCH,Expected Return,2019,0.7332,12.96020985738883,BUY,264.6403170391974,223.57337951660156,-4.568978184150592,-17.57392660785732,-25.698360442703148,-4.568978184150592
SPY,GARCH,Expected Return,2020,0.7984,15.934078075799487,BUY,259.19773636548035,293.38165283203125,31.22387534077868,-12.667574828093139,-19.820863034035035,31.22387534077868
SPY,GARCH,Expected Return,2021,0.8259,15.898561134859253,BUY,340.0251142659923,347.16326904296875,18.33162220329057,-10.186425522780068,-16.893367326091447,18.33162220329057
SPY,GARCH,Expected Return,2022,0.8153,16.80728227622194,BUY,405.5119796303803,446.89892578125,28.72874685539871,-11.582096688136016,-18.948165433126498,28.72874685539871
SPY,GARCH,Expected Return,2023,0.8651,19.14390477171062,BUY,532.4528305586102,365.67340087890625,-18.175368123865745,-7.76845505276852,-14.200837362067222,-18.175368123865745
SPY,GARCH,Expected Return,2024,0.7822,15.939874540803403,BUY,423.961282208093,461.3913879394531,26.175813398099514,-14.776858892455632,-23.287627333065032,26.175813398099514
SPY,GARCH,Expected Return,2025,0.7871,16.027266531761942,BUY,535.339815439105,576.2152709960938,24.886438294706224,-14.483240584967891,-23.1913648736097,24.886438294706224
SPY,GARCH,Probability,2016,0.7159,11.710886301080663,BUY,189.66129251139392,171.87428283691406,1.2343014952343556,-17.611204141629447,-24.89414390677009,1.2343014952343556
SPY,GARCH,Probability,2017,0.6987,11.218396462380237,HOLD,191.15582130243183,192.4955291748047,11.997866113255267,-18.99589417794018,-26.228968919893113,0.0
SPY,GARCH,Probability,2018,0.6979,11.410866459549288,HOLD,214.4609369495444,234.2774658203125,21.705406263002473,-18.75336291762953,-25.857936015477012,0.0
SPY,GARCH,Probability,2019,0.7332,12.96020985738883,BUY,264.6403170391974,223.57337951660156,-4.568978184150592,-17.57392660785732,-25.698360442703148,-4.568978184150592
SPY,GARCH,Probability,2020,0.7984,15.934078075799487,BUY,259.19773636548035,293.38165283203125,31.22387534077868,-12.667574828093139,-19.820863034035035,31.22387534077868
SPY,GARCH,Probability,2021,0.8259,15.898561134859253,BUY,340.0251142659923,347.16326904296875,18.33162220329057,-10.186425522780068,-16.893367326091447,18.33162220329057
SPY,GARCH,Probability,2022,0.8153,16.80728227622194,BUY,405.5119796303803,446.89892578125,28.72874685539871,-11.582096688136016,-18.948165433126498,28.72874685539871
SPY,GARCH,Probability,2023,0.8651,19.14390477171062,BUY,532.4528305586102,365.67340087890625,-18.175368123865745,-7.76845505276852,-14.200837362067222,-18.175368123865745
SPY,GARCH,Probability,2024,0.7822,15.939874540803403,BUY,423.961282208093,461.3913879394531,26.175813398099514,-14.776858892455632,-23.287627333065032,26.175813398099514
SPY,GARCH,Probability,2025,0.7871,16.027266531761942,BUY,535.339815439105,576.2152709960938,24.886438294706224,-14.483240584967891,-23.1913648736097,24.886438294706224
SPY,GARCH,Probability + VaR,2016,0.7159,11.710886301080663,BUY,189.66129251139392,171.87428283691406,1.2343014952343556,-17.611204141629447,-24.89414390677009,1.2343014952343556
SPY,GARCH,Probability + VaR,2017,0.6987,11.218396462380237,HOLD,191.15582130243183,192.4955291748047,11.997866113255267,-18.99589417794018,-26.228968919893113,0.0
SPY,GARCH,Probability + VaR,2018,0.6979,11.410866459549288,HOLD,214.4609369495444,234.2774658203125,21.705406263002473,-18.75336291762953,-25.857936015477012,0.0
SPY,GARCH,Probability + VaR,2019,0.7332,12.96020985738883,BUY,264.6403170391974,223.57337951660156,-4.568978184150592,-17.57392660785732,-25.698360442703148,-4.568978184150592
SPY,GARCH,Probability + VaR,2020,0.7984,15.934078075799487,BUY,259.19773636548035,293.38165283203125,31.22387534077868,-12.667574828093139,-19.820863034035035,31.22387534077868
SPY,GARCH,Probability + VaR,2021,0.8259,15.898561134859253,BUY,340.0251142659923,347.16326904296875,18.33162220329057,-10.186425522780068,-16.893367326091447,18.33162220329057
SPY,GARCH,Probability + VaR,2022,0.8153,16.80728227622194,BUY,405.5119796303803,446.89892578125,28.72874685539871,-11.582096688136016,-18.948165433126498,28.72874685539871
